Time_s   F0_Hz
0.940582   nan
0.941332   nan
0.942082   nan
0.942832   nan
0.943582   nan
0.944332   nan
0.945082   nan
0.945832   nan
0.946582   nan
0.947332   nan
0.948082   nan
0.948832   nan
0.949582   nan
0.950332   nan
0.951082   nan
0.951832   nan
0.952582   nan
0.953332   nan
0.954082   nan
0.954832   nan
0.955582   nan
0.956332   nan
0.957082   nan
0.957832   nan
0.958582   nan
0.959332   nan
0.960082   nan
0.960832   nan
0.961582   nan
0.962332   nan
0.963082   nan
0.963832   nan
0.964582   nan
0.965332   nan
0.966082   nan
0.966832   nan
0.967582   nan
0.968332   nan
0.969082   nan
0.969832   nan
0.970582   nan
0.971332   nan
0.972082   nan
0.972832   nan
0.973582   nan
0.974332   nan
0.975082   nan
0.975832   nan
0.976582   nan
0.977332   nan
0.978082   nan
0.978832   nan
0.979582   nan
0.980332   1130.078493
0.981082   1199.418369
0.981832   1245.750945
0.982582   1268.908909
0.983332   1300.092190
0.984082   1340.251721
0.984832   1353.855970
0.985582   1376.239752
0.986332   1385.271592
0.987082   1468.061139
0.987832   1488.278463
0.988582   1527.313321
0.989332   1610.841533
0.990082   1589.511165
0.990832   1620.165482
0.991582   1671.688322
0.992332   1686.477331
0.993082   1697.198056
0.993832   1714.036555
0.994582   1807.279933
0.995332   1875.069097
0.996082   1939.513250
0.996832   1859.510990
0.997582   1976.580131
0.998332   1943.641459
0.999082   1929.803612
0.999832   1991.239844
1.000582   1949.079854
1.001332   2010.867062
1.002082   2044.116996
1.002832   1961.948701
1.003582   2085.028797
1.004332   2059.740597
1.005082   2062.514757
1.005832   2054.293947
1.006582   2072.593170
1.007332   2098.025347
1.008082   2095.311132
1.008832   2165.993255
1.009582   2291.953102
1.010332   2320.598033
1.011082   2265.153763
1.011832   2258.359554
1.012582   2334.563970
1.013332   2335.833338
1.014082   2404.198083
1.014832   2538.111709
1.015582   2703.666002
1.016332   2824.773754
1.017082   2806.791183
1.017832   2817.787823
1.018582   2895.479374
1.019332   2945.768721
1.020082   2897.265303
1.020832   2883.142098
1.021582   2915.654975
1.022332   2926.923019
1.023082   2935.283903
1.023832   2976.613257
1.024582   3013.511000
1.025332   2971.260421
1.026082   2963.396286
1.026832   2984.839510
1.027582   2968.870228
1.028332   2973.206137
1.029082   2995.362345
1.029832   2991.486667
1.030582   2948.525502
1.031332   2983.820657
1.032082   2996.611338
1.032832   3027.665166
1.033582   3049.649262
1.034332   3035.314641
1.035082   3038.937664
1.035832   3083.675050
1.036582   3012.377546
1.037332   3032.800160
1.038082   3072.094369
1.038832   3044.026005
1.039582   3024.367163
1.040332   2998.116852
1.041082   2979.136415
1.041832   2971.512347
1.042582   3026.445582
1.043332   3066.229182
1.044082   3032.260546
1.044832   3017.032545
1.045582   2982.857014
1.046332   2954.046087
1.047082   2968.502829
1.047832   2952.059699
1.048582   2944.587340
1.049332   2920.119864
1.050082   2948.499934
1.050832   2933.895262
1.051582   2941.869664
1.052332   2911.274210
1.053082   2883.164194
1.053832   2886.123674
1.054582   2850.626633
1.055332   2819.360598
1.056082   2782.999606
1.056832   2769.303469
1.057582   2758.669741
1.058332   2685.161146
1.059082   2524.312784
1.059832   1530.891392
1.060582   1666.791647
1.061332   1654.629614
1.062082   1609.938340
1.062832   1599.100619
1.063582   1531.389939
1.064332   1490.440345
1.065082   1450.845647
1.065832   1417.463531
1.066582   1327.947215
1.067332   1249.275431
1.068082   nan
1.068832   nan
1.069582   nan
1.070332   nan
1.071082   nan
1.071832   nan
1.072582   nan
1.073332   nan
1.074082   nan
1.074832   nan
1.075582   nan
1.076332   nan
1.077082   nan
1.077832   nan
1.078582   nan
1.079332   nan
1.080082   nan
1.080832   nan
1.081582   nan
1.082332   nan
1.083082   nan
1.083832   nan
1.084582   nan
1.085332   nan
1.086082   nan
1.086832   nan
1.087582   nan
1.088332   nan
1.089082   nan
1.089832   nan
1.090582   nan
1.091332   nan
1.092082   nan
1.092832   nan
1.093582   nan
1.094332   nan
1.095082   nan
1.095832   nan
1.096582   nan
1.097332   nan
1.098082   nan
1.098832   nan
1.099582   nan
1.100332   nan
1.101082   nan
1.101832   nan
1.102582   nan
1.103332   nan
1.104082   nan
1.104832   nan
1.105582   nan
1.106332   nan
1.107082   nan
1.107832   nan
1.108582   nan
1.109332   nan
1.110082   nan
1.110832   nan
1.111582   nan
1.112332   nan
1.113082   nan
1.113832   nan
1.114582   nan
1.115332   nan
1.116082   nan
1.116832   nan
1.117582   nan
1.118332   nan
1.119082   nan
1.119832   nan
1.120582   nan
1.121332   nan
1.122082   nan
1.122832   nan
1.123582   nan
1.124332   nan
1.125082   nan
1.125832   nan
1.126582   nan
1.127332   nan
1.128082   nan
1.128832   nan
1.129582   nan
1.130332   nan
1.131082   nan
1.131832   nan
1.132582   nan
1.133332   nan
1.134082   nan
1.134832   nan
1.135582   nan
1.136332   nan
1.137082   nan
1.137832   nan
1.138582   nan
1.139332   nan
1.140082   nan
1.140832   nan
1.141582   nan
1.142332   nan
1.143082   nan
1.143832   nan
1.144582   nan
1.145332   nan
1.146082   nan
1.146832   nan
1.147582   nan
1.148332   nan
1.149082   nan
1.149832   1225.578912
1.150582   1266.019354
1.151332   1300.991185
1.152082   1348.957535
1.152832   1366.801174
1.153582   1375.597186
1.154332   1397.831496
1.155082   1466.691161
1.155832   1531.192636
1.156582   1551.560421
1.157332   1529.331223
1.158082   1564.637622
1.158832   1626.917731
1.159582   1606.984534
1.160332   1656.952278
1.161082   1687.547131
1.161832   1690.946083
1.162582   1805.748023
1.163332   1948.924501
1.164082   1875.007834
1.164832   1856.988759
1.165582   2115.126537
1.166332   2038.779770
1.167082   2074.927779
1.167832   2141.537961
1.168582   2195.270679
1.169332   2082.659624
1.170082   2063.618389
1.170832   2199.552046
1.171582   2180.267807
1.172332   2113.873302
1.173082   2170.843592
1.173832   2207.361733
1.174582   2190.809772
1.175332   2178.554770
1.176082   2220.218289
1.176832   2212.680740
1.177582   2229.701331
1.178332   2243.796264
1.179082   2281.239285
1.179832   2305.166346
1.180582   2311.751765
1.181332   2389.729945
1.182082   2457.249095
1.182832   2555.253894
1.183582   2722.982748
1.184332   2771.950448
1.185082   2782.222310
1.185832   2804.470545
1.186582   2845.068824
1.187332   2897.000429
1.188082   2940.935768
1.188832   2885.687443
1.189582   2923.098399
1.190332   2952.675240
1.191082   2963.850325
1.191832   2966.859833
1.192582   2953.265258
1.193332   2895.664702
1.194082   2943.203882
1.194832   2907.280746
1.195582   2955.172022
1.196332   2993.805912
1.197082   2979.216294
1.197832   2964.714904
1.198582   3017.456121
1.199332   2983.627179
1.200082   2930.831743
1.200832   2948.155835
1.201582   2994.051865
1.202332   3136.637271
1.203082   3177.780153
1.203832   3076.795799
1.204582   3076.277947
1.205332   3033.663271
1.206082   3011.041865
1.206832   3008.291285
1.207582   3005.555305
1.208332   3014.592540
1.209082   3004.893420
1.209832   2990.100437
1.210582   3005.122689
1.211332   2989.871868
1.212082   2950.664981
1.212832   2952.865196
1.213582   2913.104815
1.214332   2910.176528
1.215082   2899.749142
1.215832   2894.739575
1.216582   2883.909283
1.217332   2862.810510
1.218082   2842.166699
1.218832   2848.520557
1.219582   2848.526933
1.220332   2856.599890
1.221082   2835.239502
1.221832   2823.088557
1.222582   2830.772799
1.223332   2803.928448
1.224082   2807.053909
1.224832   2761.012710
1.225582   2763.137248
1.226332   2766.641708
1.227082   2692.057727
1.227832   2572.751922
1.228582   nan
1.229332   nan
1.230082   nan
1.230832   nan
1.231582   nan
1.232332   nan
1.233082   nan
1.233832   nan
1.234582   nan
1.235332   nan
1.236082   nan
1.236832   nan
1.237582   nan
1.238332   nan
1.239082   nan
1.239832   nan
1.240582   nan
1.241332   nan
1.242082   nan
1.242832   nan
1.243582   nan
1.244332   nan
1.245082   nan
1.245832   nan
1.246582   nan
1.247332   nan
1.248082   nan
1.248832   nan
1.249582   nan
1.250332   nan
1.251082   nan
1.251832   nan
1.252582   nan
1.253332   nan
1.254082   nan
1.254832   nan
1.255582   nan
1.256332   nan
1.257082   nan
1.257832   nan
1.258582   nan
1.259332   nan
1.260082   nan
1.260832   nan
1.261582   nan
1.262332   nan
1.263082   nan
1.263832   nan
1.264582   nan
1.265332   nan
1.266082   nan
1.266832   nan
1.267582   nan
1.268332   nan
1.269082   nan
1.269832   nan
1.270582   nan
1.271332   nan
1.272082   nan
1.272832   nan
1.273582   nan
1.274332   nan
1.275082   nan
1.275832   nan
1.276582   nan
1.277332   nan
1.278082   nan
1.278832   nan
1.279582   nan
1.280332   nan
1.281082   nan
1.281832   nan
1.282582   nan
1.283332   nan
1.284082   nan
1.284832   nan
1.285582   nan
1.286332   nan
1.287082   nan
1.287832   nan
1.288582   nan
1.289332   nan
1.290082   nan
1.290832   nan
1.291582   nan
1.292332   nan
1.293082   nan
1.293832   nan
1.294582   nan
1.295332   nan
1.296082   nan
1.296832   nan
1.297582   nan
1.298332   nan
1.299082   nan
1.299832   nan
1.300582   nan
1.301332   nan
1.302082   nan
1.302832   nan
1.303582   nan
1.304332   nan
1.305082   nan
1.305832   nan
1.306582   nan
1.307332   nan
1.308082   nan
1.308832   nan
1.309582   nan
1.310332   nan
1.311082   nan
1.311832   nan
1.312582   nan
1.313332   nan
1.314082   nan
1.314832   nan
1.315582   nan
1.316332   nan
1.317082   nan
1.317832   nan
1.318582   nan
1.319332   1278.980909
1.320082   1305.515666
1.320832   1344.609521
1.321582   1363.223211
1.322332   1392.946495
1.323082   1408.213129
1.323832   1491.054445
1.324582   1528.657071
1.325332   1589.142992
1.326082   1573.046231
1.326832   1567.465934
1.327582   1623.508095
1.328332   1646.064990
1.329082   1665.893855
1.329832   1705.122207
1.330582   1746.600391
1.331332   1947.792368
1.332082   1936.954412
1.332832   1798.128515
1.333582   2058.757505
1.334332   1888.787064
1.335082   1871.221096
1.335832   2039.836188
1.336582   2004.273134
1.337332   2059.606611
1.338082   2092.396857
1.338832   2174.597311
1.339582   2208.530666
1.340332   2148.269616
1.341082   2161.656465
1.341832   2238.268780
1.342582   2260.513855
1.343332   2255.044699
1.344082   2265.773762
1.344832   2283.052675
1.345582   2355.902996
1.346332   2391.390586
1.347082   2517.397249
1.347832   2704.071991
1.348582   2794.293772
1.349332   2769.266878
1.350082   2753.925171
1.350832   2800.149189
1.351582   2818.264896
1.352332   2834.348113
1.353082   2853.630756
1.353832   2860.240427
1.354582   2834.905328
1.355332   2863.309205
1.356082   2829.015002
1.356832   2828.706815
1.357582   2873.303402
1.358332   2903.140224
1.359082   2884.327671
1.359832   2846.615644
1.360582   2845.156069
1.361332   2846.245682
1.362082   2876.687497
1.362832   2865.898823
1.363582   2864.864334
1.364332   2881.059177
1.365082   2902.279260
1.365832   2885.531857
1.366582   2905.237644
1.367332   2933.765428
1.368082   2945.167057
1.368832   2947.128259
1.369582   2943.307320
1.370332   2989.363176
1.371082   3005.863635
1.371832   2952.811928
1.372582   2938.887864
1.373332   2951.093003
1.374082   2960.073915
1.374832   2956.434904
1.375582   2959.709828
1.376332   2959.971647
1.377082   2966.528711
1.377832   2968.089755
1.378582   2926.671253
1.379332   2933.992644
1.380082   2934.584409
1.380832   2926.207563
1.381582   2907.460886
1.382332   2925.042156
1.383082   2879.156153
1.383832   2876.998106
1.384582   2868.852024
1.385332   2851.403745
1.386082   2832.079019
1.386832   2843.914539
1.387582   2812.682412
1.388332   2822.129996
1.389082   2818.399423
1.389832   2817.234794
1.390582   2812.104732
1.391332   2792.260651
1.392082   2769.309145
1.392832   2729.179795
1.393582   2655.940757
1.394332   2547.991264
1.395082   2442.396035
1.395832   2281.806162
1.396582   2351.621986
1.397332   1622.215833
