Time_s,F0_Hz
1.893241,NaN
1.894491,NaN
1.895741,NaN
1.896991,NaN
1.898241,NaN
1.899491,NaN
1.900741,NaN
1.901991,NaN
1.903241,NaN
1.904491,1766.499518
1.905741,1740.476369
1.906991,1751.902879
1.908241,1717.288285
1.909491,1573.124962
1.910741,1593.902101
1.911991,1690.804300
1.913241,1764.738656
1.914491,1779.249978
1.915741,1788.807271
1.916991,1788.506788
1.918241,1785.502294
1.919491,1893.257813
1.920741,1812.378055
1.921991,1787.269831
1.923241,1783.848992
1.924491,1799.973303
1.925741,1808.295873
1.926991,1865.639080
1.928241,1905.612282
1.929491,1951.106654
1.930741,2098.880063
1.931991,2198.775274
1.933241,2209.202444
1.934491,2236.770393
1.935741,2247.746499
1.936991,2250.961858
1.938241,2261.822385
1.939491,2266.445101
1.940741,2269.615611
1.941991,2304.097407
1.943241,2402.430749
1.944491,2710.482081
1.945741,NaN
1.946991,NaN
1.948241,NaN
1.949491,NaN
1.950741,NaN
1.951991,NaN
1.953241,NaN
1.954491,NaN
1.955741,NaN
1.956991,NaN
1.958241,3029.882234
1.959491,2869.627063
1.960741,2333.042220
1.961991,2282.892850
1.963241,2300.841019
1.964491,2308.732464
1.965741,2345.621977
1.966991,2368.971226
1.968241,2405.567848
1.969491,2425.252412
1.970741,2429.574473
1.971991,2446.836863
1.973241,2483.953613
1.974491,2597.842317
1.975741,3042.595630
1.976991,3349.689461
1.978241,3505.729498
1.979491,3549.719406
1.980741,3514.023556
1.981991,3314.814098
1.983241,3082.449640
1.984491,3352.413441
1.985741,3408.151595
1.986991,3383.422030
1.988241,3401.813339
1.989491,3333.614721
1.990741,3079.192299
1.991991,2780.242655
1.993241,2346.676131
1.994491,2286.228209
1.995741,2286.338721
1.996991,2292.231927
1.998241,2307.720184
1.999491,2321.593908
2.000741,2334.265351
2.001991,2334.906803
2.003241,2359.640326
2.004491,2317.170830
2.005741,2252.934920
2.006991,2058.994590
2.008241,3548.276428
2.009491,3562.118117
2.010741,3501.486858
2.011991,3472.963885
2.013241,3381.307287
2.014491,3357.058362
2.015741,3302.778472
2.016991,3208.684587
2.018241,3275.583568
2.019491,3354.430172
2.020741,3468.531853
2.021991,3483.379264
2.023241,NaN
2.024491,NaN
2.025741,NaN
2.026991,NaN
2.028241,NaN
2.029491,NaN
2.030741,NaN
2.031991,NaN
2.033241,NaN
2.034491,NaN
2.035741,NaN
2.036991,NaN
2.038241,NaN
2.039491,NaN
2.040741,NaN
2.041991,NaN
2.043241,NaN
2.044491,NaN
2.045741,NaN
2.046991,NaN
2.048241,NaN
2.049491,NaN
2.050741,NaN
2.051991,NaN
2.053241,NaN
2.054491,NaN
2.055741,NaN
2.056991,NaN
2.058241,NaN
2.059491,NaN
2.060741,NaN
2.061991,NaN
2.063241,NaN
2.064491,NaN
2.065741,NaN
2.066991,NaN
2.068241,NaN
